year,tournament_id,team_name,player_id,player_name,position_name,shirt_number,age_at_tournament,goals_scored,won_golden_boot,won_best_player,won_young_player
2018,WC-2018,Denmark,P-18923,Andreas Christensen,defender,6,22.2,0,False,False,False
2018,WC-2018,Denmark,P-93951,William Kvist,midfielder,7,33.3,0,False,False,False
2018,WC-2018,Denmark,P-57615,Thomas Delaney,midfielder,8,26.8,0,False,False,False
2018,WC-2018,Denmark,P-67216,Nicolai Jørgensen,forward,9,27.4,0,False,False,False
2018,WC-2018,Denmark,P-50104,Christian Eriksen,midfielder,10,26.3,1,False,False,False
2018,WC-2018,Denmark,P-85579,Martin Braithwaite,forward,11,27.0,0,False,False,False
2018,WC-2018,Denmark,P-72592,Kasper Dolberg,forward,12,20.7,0,False,False,False
2018,WC-2018,Denmark,P-61976,Mathias Jørgensen,defender,13,28.1,1,False,False,False
2018,WC-2018,Denmark,P-44386,Henrik Dalsgaard,defender,14,28.9,0,False,False,False
2018,WC-2018,Denmark,P-65946,Viktor Fischer,forward,15,24.0,0,False,False,False
2018,WC-2018,Denmark,P-28357,Jonas Lössl,goal keeper,16,29.4,0,False,False,False
2018,WC-2018,Denmark,P-11588,Jens Stryger Larsen,defender,17,27.3,0,False,False,False
2018,WC-2018,Denmark,P-79590,Lukas Lerager,midfielder,18,24.9,0,False,False,False
2018,WC-2018,Denmark,P-60880,Lasse Schöne,midfielder,19,32.0,0,False,False,False
2018,WC-2018,Denmark,P-08442,Yussuf Poulsen,forward,20,24.0,1,False,False,False
2018,WC-2018,Denmark,P-29053,Andreas Cornelius,forward,21,25.2,0,False,False,False
2018,WC-2018,Denmark,P-35930,Frederik Rønnow,goal keeper,22,25.9,0,False,False,False
2018,WC-2018,Denmark,P-18907,Pione Sisto,forward,23,23.4,0,False,False,False
2018,WC-2018,Egypt,P-32448,Essam El Hadary,goal keeper,1,45.4,0,False,False,False
2018,WC-2018,Egypt,P-83293,Ali Gabr,defender,2,29.4,0,False,False,False
2018,WC-2018,Egypt,P-49004,Ahmed Elmohamady,defender,3,30.8,0,False,False,False
2018,WC-2018,Egypt,P-13030,Omar Gaber,midfielder,4,26.4,0,False,False,False
2018,WC-2018,Egypt,P-50801,Sam Morsy,midfielder,5,26.8,0,False,False,False
2018,WC-2018,Egypt,P-81689,Ahmed Hegazi,defender,6,27.4,0,False,False,False
2018,WC-2018,Egypt,P-44093,Ahmed Fathy,defender,7,33.6,0,False,False,False
2018,WC-2018,Egypt,P-77754,Tarek Hamed,midfielder,8,29.6,0,False,False,False
2018,WC-2018,Egypt,P-37703,Marwan Mohsen,forward,9,29.3,0,False,False,False
2018,WC-2018,Egypt,P-75890,Mohamed Salah,forward,10,26.0,2,False,False,False
2018,WC-2018,Egypt,P-24653,Kahraba,forward,11,24.2,0,False,False,False
2018,WC-2018,Egypt,P-02028,Ayman Ashraf,defender,12,27.2,0,False,False,False
2018,WC-2018,Egypt,P-29161,Mohamed Abdel Shafy,defender,13,33.0,0,False,False,False
2018,WC-2018,Egypt,P-91291,Ramadan Sobhi,forward,14,21.4,0,False,False,False
2018,WC-2018,Egypt,P-41789,Mahmoud Hamdy,defender,15,23.0,0,False,False,False
2018,WC-2018,Egypt,P-49027,Sherif Ekramy,goal keeper,16,34.9,0,False,False,False
2018,WC-2018,Egypt,P-60871,Mohamed Elneny,midfielder,17,25.9,0,False,False,False
2018,WC-2018,Egypt,P-96547,Shikabala,forward,18,32.3,0,False,False,False
2018,WC-2018,Egypt,P-74320,Abdallah El Said,midfielder,19,32.9,0,False,False,False
2018,WC-2018,Egypt,P-08628,Saad Samir,defender,20,29.2,0,False,False,False
2018,WC-2018,Egypt,P-82223,Trézéguet,midfielder,21,23.7,0,False,False,False
2018,WC-2018,Egypt,P-99805,Amr Warda,forward,22,24.7,0,False,False,False
2018,WC-2018,Egypt,P-86080,Mohamed El Shenawy,goal keeper,23,29.5,0,False,False,False
2018,WC-2018,England,P-70618,Jordan Pickford,goal keeper,1,24.3,0,False,False,False
2018,WC-2018,England,P-74071,Kyle Walker,defender,2,28.0,0,False,False,False
2018,WC-2018,England,P-48480,Danny Rose,defender,3,28.0,0,False,False,False
2018,WC-2018,England,P-31219,Eric Dier,midfielder,4,24.4,0,False,False,False
2018,WC-2018,England,P-92628,John Stones,defender,5,24.0,2,False,False,False
2018,WC-2018,England,P-02465,Harry Maguire,defender,6,25.3,1,False,False,False
2018,WC-2018,England,P-63620,Jesse Lingard,midfielder,7,25.5,1,False,False,False
2018,WC-2018,England,P-08169,Jordan Henderson,midfielder,8,28.0,0,False,False,False
2018,WC-2018,England,P-58924,Harry Kane,forward,9,24.9,6,True,False,False
2018,WC-2018,England,P-21553,Raheem Sterling,forward,10,23.5,0,False,False,False
2018,WC-2018,England,P-74242,Jamie Vardy,forward,11,31.4,0,False,False,False
2018,WC-2018,England,P-25937,Kieran Trippier,defender,12,27.7,1,False,False,False
2018,WC-2018,England,P-38372,Jack Butland,goal keeper,13,25.3,0,False,False,False
2018,WC-2018,England,P-50943,Danny Welbeck,forward,14,27.5,0,False,False,False
2018,WC-2018,England,P-56280,Gary Cahill,defender,15,32.5,0,False,False,False
2018,WC-2018,England,P-06851,Phil Jones,defender,16,26.3,0,False,False,False
2018,WC-2018,England,P-16053,Fabian Delph,defender,17,28.6,0,False,False,False
2018,WC-2018,England,P-09246,Ashley Young,defender,18,32.9,0,False,False,False
2018,WC-2018,England,P-59837,Marcus Rashford,forward,19,20.6,0,False,False,False
2018,WC-2018,England,P-83363,Dele Alli,midfielder,20,22.2,1,False,False,False
2018,WC-2018,England,P-84745,Ruben Loftus-Cheek,midfielder,21,22.4,0,False,False,False
2018,WC-2018,England,P-05318,Trent Alexander-Arnold,defender,22,19.7,0,False,False,False
2018,WC-2018,England,P-89070,Nick Pope,goal keeper,23,26.2,0,False,False,False
2018,WC-2018,France,P-30711,Hugo Lloris,goal keeper,1,31.5,0,False,False,False
2018,WC-2018,France,P-60652,Benjamin Pavard,defender,2,22.2,1,False,False,False
2018,WC-2018,France,P-17174,Presnel Kimpembe,defender,3,22.8,0,False,False,False
2018,WC-2018,France,P-42326,Raphaël Varane,defender,4,25.1,1,False,False,False
2018,WC-2018,France,P-67297,Samuel Umtiti,defender,5,24.6,1,False,False,False
2018,WC-2018,France,P-17509,Paul Pogba,midfielder,6,25.2,1,False,False,False
2018,WC-2018,France,P-90908,Antoine Griezmann,forward,7,27.2,4,False,False,False
2018,WC-2018,France,P-07153,Thomas Lemar,forward,8,22.6,0,False,False,False
2018,WC-2018,France,P-89750,Olivier Giroud,forward,9,31.7,0,False,False,False
2018,WC-2018,France,P-64077,Kylian Mbappé,forward,10,19.5,4,False,False,True
2018,WC-2018,France,P-97778,Ousmane Dembélé,forward,11,21.1,0,False,False,False
2018,WC-2018,France,P-54461,Corentin Tolisso,midfielder,12,23.9,0,False,False,False
2018,WC-2018,France,P-98287,N'Golo Kanté,midfielder,13,27.2,0,False,False,False
2018,WC-2018,France,P-04964,Blaise Matuidi,midfielder,14,31.2,0,False,False,False
2018,WC-2018,France,P-69451,Steven Nzonzi,midfielder,15,29.5,0,False,False,False
2018,WC-2018,France,P-69594,Steve Mandanda,goal keeper,16,33.2,0,False,False,False
2018,WC-2018,France,P-40789,Adil Rami,defender,17,32.5,0,False,False,False
2018,WC-2018,France,P-20754,Nabil Fekir,forward,18,24.9,0,False,False,False
2018,WC-2018,France,P-73306,Djibril Sidibé,defender,19,25.9,0,False,False,False
2018,WC-2018,France,P-71285,Florian Thauvin,forward,20,25.4,0,False,False,False
2018,WC-2018,France,P-84424,Lucas Hernandez,defender,21,22.3,0,False,False,False
2018,WC-2018,France,P-71816,Benjamin Mendy,defender,22,23.9,0,False,False,False
2018,WC-2018,France,P-81466,Alphonse Areola,goal keeper,23,25.3,0,False,False,False
2018,WC-2018,Germany,P-19408,Manuel Neuer,goal keeper,1,32.2,0,False,False,False
2018,WC-2018,Germany,P-69785,Marvin Plattenhardt,defender,2,26.4,0,False,False,False
2018,WC-2018,Germany,P-77118,Jonas Hector,defender,3,28.0,0,False,False,False
2018,WC-2018,Germany,P-36126,Matthias Ginter,defender,4,24.4,0,False,False,False
2018,WC-2018,Germany,P-81447,Mats Hummels,defender,5,29.5,0,False,False,False
2018,WC-2018,Germany,P-13029,Sami Khedira,midfielder,6,31.2,0,False,False,False
2018,WC-2018,Germany,P-21524,Julian Draxler,midfielder,7,24.7,0,False,False,False
2018,WC-2018,Germany,P-39356,Toni Kroos,midfielder,8,28.4,1,False,False,False
2018,WC-2018,Germany,P-19339,Timo Werner,forward,9,22.3,0,False,False,False
2018,WC-2018,Germany,P-12818,Mesut Özil,midfielder,10,29.7,0,False,False,False
2018,WC-2018,Germany,P-94447,Marco Reus,forward,11,29.0,1,False,False,False
2018,WC-2018,Germany,P-81947,Kevin Trapp,goal keeper,12,27.9,0,False,False,False
2018,WC-2018,Germany,P-28154,Thomas Müller,midfielder,13,28.8,0,False,False,False
2018,WC-2018,Germany,P-79409,Leon Goretzka,midfielder,14,23.4,0,False,False,False
2018,WC-2018,Germany,P-48737,Niklas Süle,defender,15,22.8,0,False,False,False
2018,WC-2018,Germany,P-51201,Antonio Rüdiger,defender,16,25.3,0,False,False,False
2018,WC-2018,Germany,P-04224,Jérôme Boateng,defender,17,29.8,0,False,False,False
2018,WC-2018,Germany,P-30316,Joshua Kimmich,defender,18,23.3,0,False,False,False
2018,WC-2018,Germany,P-62162,Sebastian Rudy,midfielder,19,28.3,0,False,False,False
2018,WC-2018,Germany,P-50679,Julian Brandt,midfielder,20,22.1,0,False,False,False
2018,WC-2018,Germany,P-08896,İlkay Gündoğan,midfielder,21,27.6,0,False,False,False
2018,WC-2018,Germany,P-03367,Marc-André ter Stegen,goal keeper,22,26.1,0,False,False,False
2018,WC-2018,Germany,P-78594,Mario Gómez,forward,23,32.9,0,False,False,False
2018,WC-2018,Iceland,P-37032,Hannes Þór Halldórsson,goal keeper,1,34.1,0,False,False,False
2018,WC-2018,Iceland,P-27331,Birkir Már Sævarsson,defender,2,33.6,0,False,False,False
2018,WC-2018,Iceland,P-68348,Samúel Friðjónsson,midfielder,3,22.3,0,False,False,False
2018,WC-2018,Iceland,P-69192,Albert Guðmundsson,midfielder,4,21.0,0,False,False,False
2018,WC-2018,Iceland,P-82839,Sverrir Ingi Ingason,defender,5,24.9,0,False,False,False
2018,WC-2018,Iceland,P-13758,Ragnar Sigurðsson,defender,6,32.0,0,False,False,False
2018,WC-2018,Iceland,P-03161,Jóhann Berg Guðmundsson,midfielder,7,27.6,0,False,False,False
2018,WC-2018,Iceland,P-90675,Birkir Bjarnason,midfielder,8,30.0,0,False,False,False
2018,WC-2018,Iceland,P-73258,Björn Bergmann Sigurðarson,forward,9,27.3,0,False,False,False
2018,WC-2018,Iceland,P-83367,Gylfi Sigurðsson,midfielder,10,28.8,1,False,False,False
2018,WC-2018,Iceland,P-70085,Alfreð Finnbogason,forward,11,29.4,1,False,False,False
2018,WC-2018,Iceland,P-93803,Frederik Schram,goal keeper,12,23.4,0,False,False,False
2018,WC-2018,Iceland,P-77257,Rúnar Alex Rúnarsson,goal keeper,13,23.3,0,False,False,False
2018,WC-2018,Iceland,P-45419,Kári Árnason,defender,14,35.7,0,False,False,False
2018,WC-2018,Iceland,P-09507,Hólmar Örn Eyjólfsson,defender,15,27.9,0,False,False,False
2018,WC-2018,Iceland,P-05450,Ólafur Ingi Skúlason,midfielder,16,35.2,0,False,False,False
2018,WC-2018,Iceland,P-58772,Aron Gunnarsson,midfielder,17,29.1,0,False,False,False
2018,WC-2018,Iceland,P-28803,Hörður Björgvin Magnússon,defender,18,25.3,0,False,False,False
2018,WC-2018,Iceland,P-38514,Rúrik Gíslason,midfielder,19,30.3,0,False,False,False
2018,WC-2018,Iceland,P-07013,Emil Hallfreðsson,midfielder,20,34.0,0,False,False,False
2018,WC-2018,Iceland,P-48976,Arnór Ingvi Traustason,midfielder,21,25.1,0,False,False,False
2018,WC-2018,Iceland,P-31941,Jón Daði Böðvarsson,forward,22,26.1,0,False,False,False
2018,WC-2018,Iceland,P-02559,Ari Freyr Skúlason,defender,23,31.1,0,False,False,False
2018,WC-2018,Iran,P-20998,Alireza Beiranvand,goal keeper,1,25.7,0,False,False,False
2018,WC-2018,Iran,P-04541,Mehdi Torabi,midfielder,2,23.8,0,False,False,False
2018,WC-2018,Iran,P-75785,Ehsan Hajsafi,defender,3,28.3,0,False,False,False
2018,WC-2018,Iran,P-98747,Rouzbeh Cheshmi,defender,4,24.9,0,False,False,False
2018,WC-2018,Iran,P-74098,Milad Mohammadi,defender,5,24.7,0,False,False,False
2018,WC-2018,Iran,P-95374,Saeid Ezatolahi,midfielder,6,21.7,0,False,False,False
2018,WC-2018,Iran,P-00111,Masoud Shojaei,midfielder,7,34.0,0,False,False,False
2018,WC-2018,Iran,P-29864,Morteza Pouraliganji,defender,8,26.2,0,False,False,False
2018,WC-2018,Iran,P-60139,Omid Ebrahimi,midfielder,9,30.7,0,False,False,False
2018,WC-2018,Iran,P-53957,Karim Ansarifard,forward,10,28.2,1,False,False,False
2018,WC-2018,Iran,P-24531,Vahid Amiri,midfielder,11,30.2,0,False,False,False
2018,WC-2018,Iran,P-29185,Mohammad Rashid Mazaheri,goal keeper,12,29.1,0,False,False,False
2018,WC-2018,Iran,P-26022,Mohammad Reza Khanzadeh,defender,13,27.1,0,False,False,False
2018,WC-2018,Iran,P-87786,Saman Ghoddos,forward,14,24.8,0,False,False,False
2018,WC-2018,Iran,P-23272,Pejman Montazeri,defender,15,34.8,0,False,False,False
2018,WC-2018,Iran,P-85324,Reza Ghoochannejhad,forward,16,30.7,0,False,False,False
2018,WC-2018,Iran,P-85860,Mehdi Taremi,forward,17,25.9,0,False,False,False
2018,WC-2018,Iran,P-98775,Alireza Jahanbakhsh,forward,18,24.8,0,False,False,False
2018,WC-2018,Iran,P-15905,Majid Hosseini,defender,19,22.0,0,False,False,False
2018,WC-2018,Iran,P-09113,Sardar Azmoun,forward,20,23.4,0,False,False,False
2018,WC-2018,Iran,P-84406,Ashkan Dejagah,midfielder,21,31.9,0,False,False,False
2018,WC-2018,Iran,P-80505,Amir Abedzadeh,goal keeper,22,25.1,0,False,False,False
2018,WC-2018,Iran,P-47137,Ramin Rezaeian,defender,23,28.2,0,False,False,False
2018,WC-2018,Japan,P-53272,Eiji Kawashima,goal keeper,1,35.2,0,False,False,False
2018,WC-2018,Japan,P-28595,Naomichi Ueda,defender,2,23.6,0,False,False,False
2018,WC-2018,Japan,P-46176,Gen Shoji,defender,3,25.5,0,False,False,False
2018,WC-2018,Japan,P-33175,Keisuke Honda,midfielder,4,32.0,1,False,False,False
2018,WC-2018,Japan,P-26303,Yuto Nagatomo,defender,5,31.8,0,False,False,False
2018,WC-2018,Japan,P-53282,Wataru Endo,defender,6,25.3,0,False,False,False
2018,WC-2018,Japan,P-99817,Gaku Shibasaki,midfielder,7,26.0,0,False,False,False
2018,WC-2018,Japan,P-54138,Genki Haraguchi,midfielder,8,27.1,1,False,False,False
2018,WC-2018,Japan,P-84807,Shinji Okazaki,forward,9,32.2,0,False,False,False
2018,WC-2018,Japan,P-36964,Shinji Kagawa,midfielder,10,29.2,1,False,False,False
2018,WC-2018,Japan,P-02595,Takashi Usami,midfielder,11,26.1,0,False,False,False
2018,WC-2018,Japan,P-11411,Masaaki Higashiguchi,goal keeper,12,32.1,0,False,False,False
2018,WC-2018,Japan,P-36278,Yoshinori Muto,forward,13,25.9,0,False,False,False
2018,WC-2018,Japan,P-89984,Takashi Inui,midfielder,14,30.0,2,False,False,False
2018,WC-2018,Japan,P-23371,Yuya Osako,forward,15,28.1,1,False,False,False
2018,WC-2018,Japan,P-41027,Hotaru Yamaguchi,midfielder,16,27.7,0,False,False,False
2018,WC-2018,Japan,P-91793,Makoto Hasebe,midfielder,17,34.4,0,False,False,False
2018,WC-2018,Japan,P-82154,Ryota Oshima,midfielder,18,25.4,0,False,False,False
2018,WC-2018,Japan,P-56398,Hiroki Sakai,defender,19,28.2,0,False,False,False
2018,WC-2018,Japan,P-76596,Tomoaki Makino,defender,20,31.1,0,False,False,False
2018,WC-2018,Japan,P-62769,Gōtoku Sakai,defender,21,27.3,0,False,False,False
2018,WC-2018,Japan,P-89321,Maya Yoshida,defender,22,29.8,0,False,False,False
2018,WC-2018,Japan,P-20127,Kosuke Nakamura,goal keeper,23,23.3,0,False,False,False
2018,WC-2018,Mexico,P-05120,José de Jesús Corona,goal keeper,1,37.4,0,False,False,False
2018,WC-2018,Mexico,P-76750,Hugo Ayala,defender,2,31.2,0,False,False,False
2018,WC-2018,Mexico,P-01730,Carlos Salcedo,defender,3,24.7,0,False,False,False
2018,WC-2018,Mexico,P-44763,Rafael Márquez,defender,4,39.3,0,False,False,False
2018,WC-2018,Mexico,P-64299,Érick Gutiérrez,midfielder,5,23.0,0,False,False,False
2018,WC-2018,Mexico,P-09951,Jonathan dos Santos,midfielder,6,28.1,0,False,False,False
2018,WC-2018,Mexico,P-10063,Miguel Layún,midfielder,7,30.0,0,False,False,False
2018,WC-2018,Mexico,P-36687,Marco Fabián,forward,8,28.9,0,False,False,False
2018,WC-2018,Mexico,P-57865,Raúl Jiménez,forward,9,27.1,0,False,False,False
2018,WC-2018,Mexico,P-77047,Giovani dos Santos,midfielder,10,29.1,0,False,False,False
2018,WC-2018,Mexico,P-68042,Carlos Vela,forward,11,29.3,1,False,False,False
2018,WC-2018,Mexico,P-94928,Alfredo Talavera,goal keeper,12,35.7,0,False,False,False
2018,WC-2018,Mexico,P-80826,Guillermo Ochoa,goal keeper,13,32.9,0,False,False,False
2018,WC-2018,Mexico,P-36515,Javier Hernández,forward,14,30.0,1,False,False,False
2018,WC-2018,Mexico,P-21208,Héctor Moreno,defender,15,30.4,0,False,False,False
2018,WC-2018,Mexico,P-42911,Héctor Herrera,defender,16,28.2,0,False,False,False
2018,WC-2018,Mexico,P-96694,Jesús Manuel Corona,midfielder,17,25.4,0,False,False,False
2018,WC-2018,Mexico,P-40312,Andrés Guardado,midfielder,18,31.7,0,False,False,False
2018,WC-2018,Mexico,P-83642,Oribe Peralta,forward,19,34.4,0,False,False,False
2018,WC-2018,Mexico,P-77419,Javier Aquino,midfielder,20,28.3,0,False,False,False
2018,WC-2018,Mexico,P-26546,Edson Álvarez,defender,21,20.6,0,False,False,False
2018,WC-2018,Mexico,P-24705,Hirving Lozano,forward,22,22.9,1,False,False,False
2018,WC-2018,Mexico,P-80088,Jesús Gallardo,midfielder,23,23.8,0,False,False,False
2018,WC-2018,Morocco,P-50688,Yassine Bounou,goal keeper,1,27.2,0,False,False,False
2018,WC-2018,Morocco,P-45288,Achraf Hakimi,defender,2,19.6,0,False,False,False
2018,WC-2018,Morocco,P-54550,Hamza Mendyl,defender,3,20.6,0,False,False,False
2018,WC-2018,Morocco,P-99089,Manuel da Costa,defender,4,32.1,0,False,False,False
2018,WC-2018,Morocco,P-53270,Medhi Benatia,defender,5,31.2,0,False,False,False
2018,WC-2018,Morocco,P-26068,Romain Saïss,defender,6,28.2,0,False,False,False
2018,WC-2018,Morocco,P-70715,Hakim Ziyech,midfielder,7,25.2,0,False,False,False
2018,WC-2018,Morocco,P-62364,Karim El Ahmadi,midfielder,8,33.4,0,False,False,False
2018,WC-2018,Morocco,P-46107,Ayoub El Kaabi,forward,9,25.0,0,False,False,False
2018,WC-2018,Morocco,P-64125,Younès Belhanda,midfielder,10,28.3,0,False,False,False
2018,WC-2018,Morocco,P-46039,Fayçal Fajr,midfielder,11,29.9,0,False,False,False
2018,WC-2018,Morocco,P-15566,Munir Mohamedi,goal keeper,12,29.1,0,False,False,False
2018,WC-2018,Morocco,P-15199,Khalid Boutaïb,forward,13,31.1,1,False,False,False
2018,WC-2018,Morocco,P-46553,Mbark Boussoufa,midfielder,14,33.8,0,False,False,False
2018,WC-2018,Morocco,P-58822,Youssef Aït Bennasser,midfielder,15,21.9,0,False,False,False
2018,WC-2018,Morocco,P-37696,Nordin Amrabat,midfielder,16,31.2,0,False,False,False
2018,WC-2018,Morocco,P-98153,Nabil Dirar,defender,17,32.3,0,False,False,False
2018,WC-2018,Morocco,P-87199,Amine Harit,midfielder,18,21.0,0,False,False,False
2018,WC-2018,Morocco,P-42517,Youssef En-Nesyri,forward,19,21.0,1,False,False,False
2018,WC-2018,Morocco,P-60872,Aziz Bouhaddouz,forward,20,31.2,0,False,False,False
2018,WC-2018,Morocco,P-71023,Sofyan Amrabat,midfielder,21,21.8,0,False,False,False
2018,WC-2018,Morocco,P-88869,Ahmed Reda Tagnaouti,goal keeper,22,22.2,0,False,False,False
2018,WC-2018,Morocco,P-54137,Mehdi Carcela,midfielder,23,29.0,0,False,False,False
2018,WC-2018,Nigeria,P-51723,Ikechukwu Ezenwa,goal keeper,1,29.7,0,False,False,False
2018,WC-2018,Nigeria,P-01347,Brian Idowu,defender,2,26.1,0,False,False,False
2018,WC-2018,Nigeria,P-45065,Elderson Echiéjilé,defender,3,30.4,0,False,False,False
2018,WC-2018,Nigeria,P-61893,Wilfred Ndidi,midfielder,4,21.5,0,False,False,False
2018,WC-2018,Nigeria,P-15870,William Troost-Ekong,defender,5,24.8,0,False,False,False
2018,WC-2018,Nigeria,P-65978,Leon Balogun,defender,6,30.0,0,False,False,False
2018,WC-2018,Nigeria,P-19591,Ahmed Musa,forward,7,25.7,2,False,False,False
2018,WC-2018,Nigeria,P-62455,Peter Etebo,midfielder,8,22.6,0,False,False,False
2018,WC-2018,Nigeria,P-14651,Odion Ighalo,forward,9,29.0,0,False,False,False
2018,WC-2018,Nigeria,P-01164,John Obi Mikel,midfielder,10,31.1,0,False,False,False
2018,WC-2018,Nigeria,P-26900,Victor Moses,forward,11,27.5,1,False,False,False
2018,WC-2018,Nigeria,P-75724,Shehu Abdullahi,defender,12,25.3,0,False,False,False
2018,WC-2018,Nigeria,P-55236,Simeon Nwankwo,forward,13,26.1,0,False,False,False
2018,WC-2018,Nigeria,P-08253,Kelechi Iheanacho,forward,14,22.3,0,False,False,False
2018,WC-2018,Nigeria,P-33715,Joel Obi,midfielder,15,27.1,0,False,False,False
2018,WC-2018,Nigeria,P-83020,Daniel Akpeyi,goal keeper,16,32.3,0,False,False,False
2018,WC-2018,Nigeria,P-94774,Ogenyi Onazi,midfielder,17,25.5,0,False,False,False
2018,WC-2018,Nigeria,P-40578,Alex Iwobi,forward,18,22.1,0,False,False,False
2018,WC-2018,Nigeria,P-40341,John Ogu,midfielder,19,30.1,0,False,False,False
2018,WC-2018,Nigeria,P-27669,Chidozie Awaziem,defender,20,21.4,0,False,False,False
2018,WC-2018,Nigeria,P-12630,Tyronne Ebuehi,defender,21,22.5,0,False,False,False
2018,WC-2018,Nigeria,P-98806,Kenneth Omeruo,defender,22,24.7,0,False,False,False
2018,WC-2018,Nigeria,P-07594,Francis Uzoho,goal keeper,23,19.6,0,False,False,False
2018,WC-2018,Panama,P-77521,Jaime Penedo,goal keeper,1,36.7,0,False,False,False
2018,WC-2018,Panama,P-72819,Michael Amir Murillo,defender,2,22.3,0,False,False,False
2018,WC-2018,Panama,P-53385,Harold Cummings,defender,3,26.3,0,False,False,False
2018,WC-2018,Panama,P-91455,Fidel Escobar,defender,4,23.4,0,False,False,False
2018,WC-2018,Panama,P-02886,Román Torres,defender,5,32.2,0,False,False,False
2018,WC-2018,Panama,P-32575,Gabriel Gómez,midfielder,6,34.0,0,False,False,False
2018,WC-2018,Panama,P-76850,Blas Pérez,forward,7,37.3,0,False,False,False
2018,WC-2018,Panama,P-10561,Édgar Bárcenas,midfielder,8,24.6,0,False,False,False
2018,WC-2018,Panama,P-78106,Gabriel Torres,forward,9,29.6,0,False,False,False
2018,WC-2018,Panama,P-09945,Ismael Díaz,forward,10,21.1,0,False,False,False
2018,WC-2018,Panama,P-06696,Armando Cooper,midfielder,11,30.5,0,False,False,False
2018,WC-2018,Panama,P-91983,José Calderón,goal keeper,12,32.8,0,False,False,False
2018,WC-2018,Panama,P-77892,Adolfo Machado,defender,13,33.3,0,False,False,False
2018,WC-2018,Panama,P-48670,Valentín Pimentel,midfielder,14,27.0,0,False,False,False
2018,WC-2018,Panama,P-44505,Erick Davis,defender,15,27.2,0,False,False,False
2018,WC-2018,Panama,P-52444,Abdiel Arroyo,forward,16,24.5,0,False,False,False
2018,WC-2018,Panama,P-22016,Luis Ovalle,defender,17,29.8,0,False,False,False
2018,WC-2018,Panama,P-03144,Luis Tejada,forward,18,36.2,0,False,False,False
2018,WC-2018,Panama,P-67176,Ricardo Ávila,midfielder,19,21.4,0,False,False,False
2018,WC-2018,Panama,P-24760,Aníbal Godoy,midfielder,20,28.3,0,False,False,False
2018,WC-2018,Panama,P-34448,José Luis Rodríguez,midfielder,21,20.0,0,False,False,False
2018,WC-2018,Panama,P-80905,Álex Rodríguez,goal keeper,22,27.9,0,False,False,False
2018,WC-2018,Panama,P-76368,Felipe Baloy,defender,23,37.3,1,False,False,False
2018,WC-2018,Peru,P-83518,Pedro Gallese,goal keeper,1,28.3,0,False,False,False
2018,WC-2018,Peru,P-86020,Alberto Rodríguez,defender,2,34.2,0,False,False,False
2018,WC-2018,Peru,P-02351,Aldo Corzo,defender,3,29.1,0,False,False,False
2018,WC-2018,Peru,P-56647,Anderson Santamaría,defender,4,26.4,0,False,False,False
2018,WC-2018,Peru,P-36397,Miguel Araujo,defender,5,23.6,0,False,False,False
2018,WC-2018,Peru,P-53701,Miguel Trauco,defender,6,25.8,0,False,False,False
2018,WC-2018,Peru,P-88592,Paolo Hurtado,midfielder,7,27.9,0,False,False,False
2018,WC-2018,Peru,P-04154,Christian Cueva,midfielder,8,26.6,0,False,False,False
2018,WC-2018,Peru,P-29117,Paolo Guerrero,forward,9,34.5,1,False,False,False
2018,WC-2018,Peru,P-70132,Jefferson Farfán,forward,10,33.6,0,False,False,False
2018,WC-2018,Peru,P-16977,Raúl Ruidíaz,forward,11,27.9,0,False,False,False
2018,WC-2018,Peru,P-01594,Carlos Cáceda,goal keeper,12,26.7,0,False,False,False
2018,WC-2018,Peru,P-82532,Renato Tapia,midfielder,13,22.9,0,False,False,False
2018,WC-2018,Peru,P-96067,Andy Polo,midfielder,14,23.7,0,False,False,False
2018,WC-2018,Peru,P-70241,Christian Ramos,defender,15,29.6,0,False,False,False
2018,WC-2018,Peru,P-77391,Wilder Cartagena,midfielder,16,23.7,0,False,False,False
2018,WC-2018,Peru,P-47833,Luis Advíncula,defender,17,28.3,0,False,False,False
2018,WC-2018,Peru,P-39610,André Carrillo,forward,18,27.0,1,False,False,False
2018,WC-2018,Peru,P-61528,Yoshimar Yotún,midfielder,19,28.2,0,False,False,False
2018,WC-2018,Peru,P-05862,Edison Flores,forward,20,24.1,0,False,False,False
2018,WC-2018,Peru,P-09633,José Carvallo,goal keeper,21,32.3,0,False,False,False
2018,WC-2018,Peru,P-23264,Nilson Loyola,defender,22,23.6,0,False,False,False
2018,WC-2018,Peru,P-59720,Pedro Aquino,midfielder,23,23.2,0,False,False,False
2018,WC-2018,Poland,P-31606,Wojciech Szczęsny,goal keeper,1,28.2,0,False,False,False
2018,WC-2018,Poland,P-70794,Michał Pazdan,defender,2,30.7,0,False,False,False
2018,WC-2018,Poland,P-61813,Artur Jędrzejczyk,defender,3,30.6,0,False,False,False
2018,WC-2018,Poland,P-40820,Thiago Cionek,defender,4,32.1,0,False,False,False
2018,WC-2018,Poland,P-10172,Jan Bednarek,defender,5,22.2,1,False,False,False
2018,WC-2018,Poland,P-57157,Jacek Góralski,midfielder,6,25.7,0,False,False,False
2018,WC-2018,Poland,P-12381,Arkadiusz Milik,forward,7,24.3,0,False,False,False
2018,WC-2018,Poland,P-64111,Karol Linetty,midfielder,8,23.4,0,False,False,False
